no._of_cases,tempmax,tempmin,temp,humidity,precip,precipcover,Number of searches,Total Population 
117,32.24285714285714,25.657142857142855,28.385714285714283,80.64285714285714,1.9162857142857141,4.167142857142857,10,5453566.0
92,31.842857142857145,26.157142857142855,28.37142857142857,80.18571428571428,3.912714285714286,5.952857142857143,10,5453566.0
116,32.31428571428571,26.157142857142855,28.74285714285714,80.97142857142856,13.371285714285715,8.334285714285715,10,5453566.0
130,31.142857142857142,25.385714285714283,28.114285714285717,82.2,10.798714285714286,7.737142857142857,10,5453566.0
118,32.58571428571428,27.014285714285712,29.24285714285714,77.08571428571429,5.0561428571428575,3.5728571428571425,10,5453566.0
137,32.542857142857144,26.7,29.285714285714285,78.48571428571428,0.5341428571428571,4.762857142857143,11,5453566.0
135,31.67142857142857,25.885714285714283,28.771428571428572,76.62857142857142,3.315714285714286,7.738571428571428,11,5453566.0
126,31.657142857142855,25.12857142857143,27.900000000000002,79.81428571428572,6.037428571428571,5.357142857142857,11,5453566.0
112,31.585714285714285,25.057142857142857,28.157142857142855,78.0,3.076,5.357142857142857,11,5453566.0
104,31.3,25.542857142857144,28.214285714285715,78.47142857142858,6.02642857142857,8.928571428571429,11,5453566.0
75,30.657142857142855,25.442857142857143,27.742857142857144,81.74285714285715,5.601285714285715,8.334285714285715,11,5453566.0
80,30.914285714285715,25.37142857142857,27.885714285714283,78.91428571428571,14.971857142857145,7.142857142857143,11,5453566.0
82,32.8,26.62857142857143,29.514285714285712,73.51428571428572,0.38499999999999995,1.7857142857142858,11,5453566.0
70,32.114285714285714,26.542857142857144,29.442857142857143,71.61428571428571,4.154,2.38,9,5453566.0
81,31.771428571428572,25.342857142857145,28.32857142857143,78.57142857142857,1.631142857142857,6.545714285714285,9,5453566.0
56,31.714285714285715,25.857142857142858,28.428571428571427,77.28571428571429,3.8352857142857144,7.1414285714285715,9,5453566.0
53,29.928571428571427,24.428571428571427,26.842857142857145,82.42857142857143,16.480857142857143,13.095714285714285,9,5453566.0
46,30.071428571428573,24.571428571428573,27.099999999999998,82.42857142857143,7.011857142857143,7.141428571428571,9,5453566.0
60,30.9,24.657142857142855,27.428571428571427,80.38571428571429,19.679857142857145,11.308571428571428,10,5453566.0
74,31.52857142857143,25.614285714285717,28.414285714285715,74.10000000000001,8.258571428571429,5.952857142857143,10,5453566.0
109,31.071428571428573,26.2,28.385714285714283,77.07142857142857,2.047285714285714,5.3585714285714285,10,5453566.0
105,31.97142857142857,25.87142857142857,28.728571428571428,75.08571428571429,3.4035714285714285,4.761428571428572,10,5453566.0
104,30.557142857142857,24.557142857142857,27.085714285714285,83.51428571428572,17.286714285714286,8.928571428571429,9,5453566.0
85,32.17142857142857,26.571428571428573,29.3,73.15714285714286,4.513142857142857,4.167142857142857,9,5453566.0
76,32.871428571428574,26.614285714285717,29.542857142857144,73.78571428571429,2.531428571428571,4.168571428571428,9,5453566.0
75,31.75714285714286,24.957142857142856,27.428571428571427,81.97142857142856,7.353285714285714,8.334285714285715,9,5453566.0
59,31.8,25.685714285714287,28.357142857142858,77.84285714285714,5.134,8.930000000000001,9,5453566.0
42,31.457142857142856,24.814285714285713,26.857142857142858,86.37142857142858,15.417,13.095714285714285,6,5453566.0
56,30.900000000000002,24.5,27.385714285714283,82.61428571428571,6.122571428571428,11.907142857142858,6,5453566.0
63,31.428571428571427,24.857142857142858,27.74285714285714,81.51428571428572,9.621714285714287,8.928571428571429,6,5453566.0
48,31.314285714285713,24.67142857142857,27.52857142857143,80.02857142857144,12.110714285714286,7.738571428571428,6,5453566.0
64,31.514285714285712,25.685714285714283,28.414285714285715,72.32857142857144,1.9592857142857143,2.9771428571428573,6,5453566.0
61,31.114285714285717,25.571428571428573,27.685714285714287,77.01428571428572,2.0082857142857145,4.762857142857143,6,5453566.0
68,31.342857142857145,25.37142857142857,27.87142857142857,77.18571428571428,9.84442857142857,12.5,6,5453566.0
79,31.428571428571427,25.7,27.842857142857145,80.72857142857143,2.204857142857143,6.547142857142857,6,5453566.0
106,29.814285714285713,24.728571428571428,26.842857142857145,83.24285714285715,11.229571428571429,22.62,9,5637022.0
146,31.728571428571428,25.12857142857143,27.614285714285717,78.67142857142858,1.5544285714285713,10.120000000000001,9,5637022.0
178,32.114285714285714,25.214285714285715,28.0,70.64285714285714,0.0,0.0,9,5637022.0
169,31.657142857142855,25.142857142857142,27.771428571428572,73.48571428571428,0.8967142857142857,4.761428571428572,9,5637022.0
153,32.9,25.099999999999998,28.17142857142857,71.45714285714286,0.4961428571428571,0.5957142857142858,9,5637022.0
168,32.114285714285714,25.5,28.12857142857143,75.25714285714285,2.5384285714285713,9.524285714285714,10,5637022.0
206,30.0,24.342857142857145,26.400000000000002,82.92857142857143,10.56557142857143,23.212857142857143,10,5637022.0
200,31.685714285714287,24.87142857142857,27.75714285714286,78.89999999999999,4.8395714285714275,10.118571428571428,10,5637022.0
263,30.685714285714287,24.67142857142857,27.2,79.02857142857144,5.980714285714286,8.332857142857142,10,5637022.0
369,32.285714285714285,24.657142857142855,27.599999999999998,79.98571428571428,3.4411428571428573,8.334285714285715,17,5637022.0
421,32.41428571428572,25.142857142857142,28.057142857142857,78.10000000000001,1.6742857142857144,5.952857142857143,17,5637022.0
441,32.357142857142854,25.771428571428572,28.24285714285714,77.81428571428572,7.183857142857143,8.334285714285715,17,5637022.0
510,33.042857142857144,25.285714285714285,28.37142857142857,78.07142857142857,8.027857142857142,8.927142857142858,17,5637022.0
642,32.52857142857143,24.771428571428572,28.02857142857143,79.74285714285715,6.932142857142857,8.334285714285715,32,5637022.0
733,31.085714285714285,24.599999999999998,27.3,81.01428571428572,2.5244285714285715,4.762857142857143,32,5637022.0
942,31.685714285714287,24.842857142857145,28.228571428571428,79.77142857142857,14.326857142857145,8.928571428571429,32,5637022.0
1002,32.128571428571426,25.185714285714287,27.97142857142857,81.17142857142858,6.423714285714285,10.120000000000001,32,5637022.0
845,32.471428571428575,25.785714285714285,28.3,82.4,6.0851428571428565,7.142857142857143,49,5637022.0
1311,31.514285714285712,25.614285714285717,28.642857142857142,78.15714285714286,1.3024285714285715,9.522857142857143,49,5637022.0
1273,33.1,26.414285714285715,29.47142857142857,76.47142857142856,4.457428571428571,6.547142857142857,49,5637022.0
1563,32.528571428571425,26.142857142857142,28.75714285714286,78.12857142857142,3.665142857142857,2.9757142857142855,49,5637022.0
1451,33.52857142857143,25.914285714285715,29.271428571428572,73.3,7.595714285714285,5.952857142857143,49,5637022.0
1459,32.3,26.014285714285712,28.814285714285713,77.22857142857143,8.62042857142857,8.334285714285715,58,5637022.0
1253,31.214285714285715,25.3,27.7,81.0,9.989714285714285,10.120000000000001,58,5637022.0
1171,31.085714285714285,24.914285714285715,27.642857142857142,80.34285714285714,1.7227142857142856,8.334285714285715,58,5637022.0
1186,29.8,25.32857142857143,27.37142857142857,80.91428571428571,5.630285714285714,9.522857142857143,58,5637022.0
1164,31.728571428571428,25.842857142857145,28.642857142857142,73.44285714285715,1.9419999999999997,4.762857142857143,49,5637022.0
918,31.657142857142855,25.82857142857143,28.514285714285712,75.97142857142856,3.3524285714285718,7.737142857142857,49,5637022.0
1035,31.914285714285715,26.657142857142855,29.057142857142857,74.88571428571429,3.737714285714286,2.9757142857142855,49,5637022.0
1092,31.814285714285713,25.657142857142855,28.3,78.89999999999999,3.1592857142857147,4.1657142857142855,49,5637022.0
894,31.385714285714283,25.599999999999998,28.099999999999998,78.68571428571428,6.059142857142858,11.904285714285715,49,5637022.0
879,30.657142857142855,25.342857142857145,27.67142857142857,78.44285714285715,2.707142857142857,8.334285714285715,35,5637022.0
679,32.22857142857143,26.7,29.228571428571428,72.9,4.411714285714285,4.762857142857143,35,5637022.0
661,31.342857142857145,25.82857142857143,28.3,76.89999999999999,3.529571428571429,6.547142857142857,35,5637022.0
577,30.285714285714285,25.0,27.114285714285717,82.15714285714286,8.229285714285714,19.047142857142855,35,5637022.0
569,30.87142857142857,25.75714285714286,27.67142857142857,79.61428571428571,1.3344285714285713,10.118571428571428,28,5637022.0
544,30.8,25.771428571428572,27.728571428571428,77.98571428571428,3.9794285714285715,8.334285714285715,28,5637022.0
472,30.571428571428573,25.071428571428573,27.771428571428572,76.39999999999999,1.6540000000000001,2.3814285714285717,28,5637022.0
426,30.457142857142856,24.52857142857143,27.714285714285715,77.04285714285713,3.0611428571428574,4.762857142857143,28,5637022.0
397,31.814285714285713,25.071428571428573,28.12857142857143,76.82857142857142,11.764142857142856,3.5728571428571425,23,5637022.0
376,30.25714285714286,24.614285714285717,26.74285714285714,83.74285714285715,3.067,10.118571428571428,23,5637022.0
373,31.157142857142862,24.82857142857143,27.82857142857143,75.77142857142857,4.385571428571429,10.715714285714286,23,5637022.0
313,31.185714285714287,25.142857142857142,27.857142857142858,78.28571428571429,4.728428571428572,10.118571428571428,23,5637022.0
317,31.771428571428572,24.942857142857143,27.75714285714286,76.82857142857142,5.755142857142857,6.548571428571429,23,5637022.0
294,30.514285714285716,24.52857142857143,27.32857142857143,80.31428571428572,11.609,9.524285714285714,15,5637022.0
312,30.82857142857143,24.47142857142857,26.542857142857144,85.54285714285713,16.024285714285714,13.097142857142858,15,5637022.0
265,31.12857142857143,24.585714285714285,27.685714285714287,78.01428571428572,5.565428571428572,10.118571428571428,15,5637022.0
242,31.685714285714287,25.0,28.185714285714287,75.68571428571428,3.002,6.549999999999999,15,5637022.0
326,31.214285714285715,24.25714285714286,26.942857142857143,83.08571428571429,5.068428571428571,11.308571428571428,16,5637022.0
289,30.114285714285717,24.528571428571432,26.657142857142855,84.17142857142858,8.858714285714285,8.930000000000001,16,5637022.0
270,29.82857142857143,24.428571428571427,26.428571428571427,85.62857142857142,8.573285714285714,14.881428571428572,16,5637022.0
285,30.3,24.47142857142857,26.728571428571428,80.3,1.3800000000000001,5.355714285714285,16,5637022.0
