datetime,tempmax,tempmin,temp,humidity,precip,precipcover
2014-09-14,32.8,26.6,29.6,71.3,0,0
2014-09-15,32.9,27.3,29.6,68.3,0,0
2014-09-16,32,26.6,29.4,66.5,0,0
2014-09-17,31.9,27.3,29,74.9,0,0
2014-09-18,32,27.5,29.4,76,0,0
2014-09-19,33.2,27.4,29.9,75.5,0,0
2014-09-20,32.2,26.5,28.3,78.2,0,0
2014-09-21,32.2,23.1,28.2,76.4,27.27,8.33
2014-09-22,33.6,25.6,29.2,68.9,0,0
2014-09-23,32.9,26.6,29.5,67.9,0,0
2014-09-24,32.3,26,29.2,74.5,7.813,8.33
2014-09-25,29.9,24,26.8,83.6,20.401,12.5
2014-09-26,32.8,25.7,28.9,74.3,0,0
2014-09-27,33.5,26.6,29.4,73.4,0,0
2014-09-28,33.2,26.6,29.5,71.9,0,0
2014-09-29,32.4,26.6,29.4,71.8,0,0
2014-09-30,32.9,26.7,29.6,72.5,0,0
2014-10-01,33.8,26.6,29.6,73.3,0,0
2014-10-02,32.5,26.7,29.4,70.6,0,0
2014-10-03,32.7,25.9,29.4,72.9,0,0
2014-10-04,29.7,24.7,27.9,78.7,5.209,8.33
2014-10-05,31.2,25,27.8,74.6,0,0
2014-10-06,32.3,25.9,29.1,68.7,0,0
2014-10-07,32.1,26.6,29.5,71,0,0
2014-10-08,32.6,26.7,29.6,72,0,0
2014-10-09,32.4,27.6,29.6,71.8,0,0
2014-10-10,32.9,27.7,29.9,68.5,0,0
2014-10-11,32.3,27.5,29,75.3,0,0
2014-10-12,32.9,26.7,28.9,75,0.17,4.17
2014-10-13,34.3,26.7,29.6,68.7,0,0
2014-10-14,33.1,25.7,28.3,78.5,0,0
2014-10-15,33.4,25.7,29.3,75.8,0,0
2014-10-16,32,25.5,28.1,82.6,28.129,12.5
2014-10-17,32.6,25.9,28.5,81.7,1.736,4.17
2014-10-18,31,25,27.6,82.5,2.604,8.33
2014-10-19,32.9,24.9,28.1,79,0,0
2014-10-20,32.9,25.7,29.2,75.3,0,0
2014-10-21,29.8,25.9,27.6,82.4,3.298,16.67
2014-10-22,28,24.7,26.4,86.3,5.383,8.33
2014-10-23,33.8,24.8,28.9,74,0,0
2014-10-24,33.5,25.6,29.1,71.9,0,0
2014-10-25,33.8,26.5,29.6,71.9,0,0
2014-10-26,33.6,27.5,29.8,72.3,0,0
2014-10-27,32.1,25.5,27.8,82.4,28.65,8.33
2014-10-28,32,24.9,27.9,79.6,2.604,8.33
2014-10-29,33.8,25.7,29.5,73.5,0,0
2014-10-30,33.8,26.6,29,76.4,10.418,4.17
2014-10-31,32.6,25.6,28,80.8,15.627,8.33
2014-11-01,32.3,25.9,28.7,78.3,3.473,4.17
2014-11-02,33.8,26.5,29.8,73.2,0,0
2014-11-03,32.9,26.7,29.9,71.4,0,0
2014-11-04,33.6,27.5,30.2,70,0,0
2014-11-05,33.3,25.2,28.2,80.2,18.231,8.33
2014-11-06,30.9,23.8,26.4,84.4,10.418,12.5
2014-11-07,31.6,24,26.8,84,8.855,16.67
2014-11-08,32.8,24,27.5,81.7,43.583,16.67
2014-11-09,30.9,24,27.6,78.3,3.647,8.33
2014-11-10,30.4,25.7,27.7,81,1.042,8.33
2014-11-11,32,24.6,27,84.6,3.994,8.33
2014-11-12,32.5,24.6,27.1,83.1,0.348,8.33
2014-11-13,33.3,24.4,27.5,81,55.217,12.5
2014-11-14,32.6,24.8,28,78.1,5.133,4.17
2014-11-15,32.7,25.6,27.6,79.3,12.154,8.33
2014-11-16,31.5,25.2,26.9,86.1,7.115,8.33
2014-11-17,32,24.8,26.7,86.3,0.174,4.17
2014-11-18,27,24.9,25.9,91.3,7.35,16.67
2014-11-19,31.9,24.9,27.8,80.7,0,0
2014-11-20,32.5,25.7,28,82,0,0
2014-11-21,31.4,25.7,27.8,83.2,0.208,8.33
2014-11-22,32.6,25.7,28.4,81.1,1.736,4.17
2014-11-23,32.6,25.9,27.7,84.7,2.605,4.17
2014-11-24,31.5,25.6,28.1,80.8,4.187,12.5
2014-11-25,33.4,25.2,27.9,82.5,0.174,4.17
2014-11-26,32.5,25.7,27.5,85.2,33.86,12.5
2014-11-27,31.9,25,28,81.8,0,0
2014-11-28,31,26.6,28.4,81.6,0.521,8.33
2014-11-29,31.4,24.3,26.7,84,0.521,8.33
2014-11-30,31.8,24.7,28.2,77.9,0,0
2014-12-01,30,23.3,26.8,83.2,23.441,12.5
2014-12-02,32.7,25.8,28.6,74.1,0,0
2014-12-03,33.9,25.7,29.4,74,0,0
2014-12-04,27.7,24,26.2,86.2,16.495,8.33
2014-12-05,32.9,24.9,28.3,75.9,0,0
2014-12-06,29.7,24.6,27.4,81,23.962,8.33
2014-12-07,34.4,25.8,27.4,83.7,29.345,12.5
2014-12-08,30.9,24.7,27.3,83.4,1.611,4.17
2014-12-09,31.9,25.7,28.2,75.8,0,0
2014-12-10,32.6,26.4,28.8,72.4,0,0
2014-12-11,31.9,25.7,27.9,75.7,0.1,4.17
2014-12-12,32.5,25.7,28.6,75.4,0,0
2014-12-13,31.9,25.9,28.4,77.5,0,0
2014-12-14,32.6,26.5,29.1,74.8,0,0
2014-12-15,31.9,26.5,28.5,77.7,0,0
2014-12-16,29.9,25.9,27.2,82.7,4.341,8.33
2014-12-17,30.2,24.6,26.7,85.9,15.627,4.17
2014-12-18,32.5,25,28.2,80.6,0,0
2014-12-19,26.6,24.9,25.5,92.4,13.891,20.83
2014-12-20,32.6,24.6,27.2,85,0.347,4.17
2014-12-21,31.9,25.7,27.6,82.4,1.197,12.5
2014-12-22,30.7,25.6,27.4,79.9,0.521,4.17
2014-12-23,28.9,25,26.7,86.4,0.174,4.17
2014-12-24,30.7,25,27,86.2,0.521,4.17
2014-12-25,30.3,25,27.6,84.3,26.045,8.33
2014-12-26,29,24,25.4,94.1,46.025,29.17
2014-12-27,30.5,23.9,26,88.4,3.82,8.33
2014-12-28,29.9,24,26.6,84.4,5.852,4.17
2014-12-29,28.9,24.7,26.1,82,1.707,12.5
2014-12-30,26.9,24,25.7,82.3,0,0
2014-12-31,29,24.9,26.6,82.9,0,0
2015-01-01,27.9,25,26.3,82.2,0.521,4.17
2015-01-02,30,24.7,27.1,75.7,0,0
2015-01-03,30.9,24.9,27.5,73.7,0,0
2015-01-04,32,24.7,28.1,70.5,0,0
2015-01-05,32.6,25.7,28.3,70.6,0,0
2015-01-06,32.1,25,27.2,83.5,19.1,8.33
2015-01-07,31.3,24.9,26.9,83.9,19.1,8.33
2015-01-08,30.4,24.7,26.3,85.6,0.695,12.5
2015-01-09,27.6,24.6,25.4,87,0.348,8.33
2015-01-10,31.6,23.9,26.3,83,28.65,8.33
2015-01-11,29.9,24.8,27.2,80.7,0,0
2015-01-12,31.5,25,27.8,77,0,0
2015-01-13,31.9,24.9,27.9,73.6,0,0
2015-01-14,31,25.4,27.8,75.8,0,0
2015-01-15,31.8,24.9,27.8,73.9,0,0
2015-01-16,31.9,23.9,27.4,71.6,0,0
2015-01-17,31.9,23.7,27.3,70.1,0,0
2015-01-18,30.6,23.7,27,72.6,0,0
2015-01-19,30.6,24.7,27.1,72.8,0,0
2015-01-20,30.5,24.1,27,73.4,0,0
2015-01-21,30.3,24.9,26.6,81.2,0,0
2015-01-22,30.6,25,27.2,73.7,0,0
2015-01-23,29.7,24.7,26.8,74.6,0,0
2015-01-24,30.1,24.7,26.9,75.7,0,0
2015-01-25,30.6,24.7,27.1,74.3,0,0
2015-01-26,31.5,25,27.2,74.3,0,0
2015-01-27,31.6,24.7,27.4,72.3,0,0
2015-01-28,32.6,24,27.6,73,0,0
2015-01-29,29.9,24.9,26.9,79.2,0,0
2015-01-30,30.6,24.7,27,81.4,0,0
2015-01-31,31.9,24.7,27.5,73.7,0,0
2015-02-01,30.9,23.7,26.8,69.7,0,0
2015-02-02,28.9,24.4,26.5,76.6,2.605,12.5
2015-02-03,29.9,23.9,26.5,76.1,0.174,4.17
2015-02-04,28,23.9,25.7,84.2,0.174,4.17
2015-02-05,30,24.9,27.1,77.2,0,0
2015-02-06,29,24,26.3,81.8,9.584,8.33
2015-02-07,30,24.9,26.8,75.4,0.174,4.17
2015-02-08,30,24.4,26.7,75,0,0
2015-02-09,30.6,24.9,27,73.6,0,0
2015-02-10,30.6,24.7,27,69.4,0,0
2015-02-11,31.5,23.7,26.7,70.4,0,0
2015-02-12,31.5,23.3,26.6,71.9,0,0
2015-02-13,30.2,24,26.6,73.2,0,0
2015-02-14,31,24,26.8,74.6,0,0
2015-02-15,32.5,24,27.4,74.6,0,0
2015-02-16,32.5,24.7,27.7,74.9,0,0
2015-02-17,32,24.7,27.6,75.4,0,0
2015-02-18,32.5,24.7,28,73.8,0,0
2015-02-19,31.8,23.9,27,77.1,3.647,8.33
2015-02-20,31.6,24.9,27.7,74.4,0,0
2015-02-21,32,24.6,27.4,75.9,0,0
2015-02-22,31.9,24.7,27.5,75.8,0,0
2015-02-23,34.2,25,28,74.5,0,0
2015-02-24,30.3,24.7,27.4,76.5,0,0
2015-02-25,32.9,24.7,27.7,76.5,0,0
2015-02-26,31.6,24.9,27.7,76.1,0,0
2015-02-27,33.6,24.7,28.2,73.4,0,0
2015-02-28,33.6,25,28.5,73,0,0
2015-03-01,33,25.7,28.5,74.8,0,0
2015-03-02,32.7,25.7,28.6,72.8,0,0
2015-03-03,32.8,25.7,28.6,74.7,0,0
2015-03-04,33.5,25.2,27.8,78,12.154,8.33
2015-03-05,33.5,25,28.2,73.5,0,0
2015-03-06,32.9,24.7,28,72.6,0,0
2015-03-07,33,25.5,28.6,70.4,0,0
2015-03-08,32.9,25.9,28.4,75.2,0,0
2015-03-09,32,25.9,28.3,75.5,0,0
2015-03-10,32.2,25.7,28.5,71.5,0,0
2015-03-11,28.2,24.9,25.9,86.6,40.805,12.5
2015-03-12,31,25.7,27.6,76,0,0
2015-03-13,32.5,25,27.9,70.4,0,0
2015-03-14,32.5,25,28.3,73.3,0,0
2015-03-15,31,25.7,28,74.9,0,0
2015-03-16,33.2,26,28.2,77.3,0,0
2015-03-17,32.8,25.9,28.5,76.5,0,0
2015-03-18,32.9,25.7,28.7,75.9,0,0
2015-03-19,32.9,25.9,28.4,78.9,0,0
2015-03-20,33,26,28.9,76.3,0,0
2015-03-21,33.2,26.7,28.8,76.6,0,0
2015-03-22,32.9,23.2,27.5,80.1,5.209,4.17
2015-03-23,33.6,25.7,28.7,75.4,0,0
2015-03-24,31.7,26.5,28.6,72.7,0,0
2015-03-25,32.7,26.7,29,71.4,0,0
2015-03-26,32.9,26.7,29.2,73.6,0,0
2015-03-27,32.9,26.7,29.1,74.5,0,0
2015-03-28,32.2,26.7,28.7,78.6,0,0
2015-03-29,28.8,25.1,27.1,85.8,8.161,12.5
2015-03-30,33.2,25.7,28.9,77.7,0,0
2015-03-31,32.8,26.5,28.3,82,7.814,8.33
2015-04-01,33.6,25.7,27.8,83,12.329,8.33
2015-04-02,33.6,24.7,27.3,83.5,9.55,4.17
2015-04-03,31,25.9,27.8,81.9,0,0
2015-04-04,33.8,25.6,29,78.9,0,0
2015-04-05,31,26.6,28.1,83.1,8.682,12.5
2015-04-06,32.9,26,28.8,79,1.736,4.17
2015-04-07,32.7,26.6,29.2,76.8,0,0
2015-04-08,33.8,26.6,29.6,75,0,0
2015-04-09,32.8,26.7,29.3,75.4,0,0
2015-04-10,33.5,26.7,29.5,73.8,0.348,8.33
2015-04-11,32.8,26.7,28.6,77.7,0,0
2015-04-12,33.8,25.7,28.7,76.5,0,0
2015-04-13,34.4,26.5,29.7,72.6,0,0
2015-04-14,33.6,26.6,29.5,70.7,0,0
2015-04-15,33,26.5,29.5,71.5,0,0
2015-04-16,33.9,26.7,29.8,70.3,0,0
2015-04-17,33.6,26.7,29.9,71.2,0.521,4.17
2015-04-18,33.6,26.6,29.6,73.2,0,0
2015-04-19,33.8,25,28.7,76.8,0.347,4.17
2015-04-20,34.2,26.4,29.2,74.1,0,0
2015-04-21,33.2,25.7,28.1,78.4,2.605,4.17
2015-04-22,34.5,25.7,29,74,0,0
2015-04-23,33,26.6,29.1,74.6,0,0
2015-04-24,34.2,26.6,28.4,76.4,1.042,8.33
2015-04-25,32.9,26,28.4,76.3,0,0
2015-04-26,31.9,25,28,80.9,16.495,8.33
2015-04-27,32,26,28,79.5,0.347,4.17
2015-04-28,33.5,24.2,28.3,78.9,0.174,4.17
2015-04-29,32.3,25.7,28.7,79.3,0,0
2015-04-30,32.6,25.4,27.6,83.5,1.216,12.5
2015-05-01,32.2,25.7,27.9,81.3,0,0
2015-05-02,31.7,26,28.2,81,13.891,4.17
2015-05-03,29.3,23.9,27,85.8,18.363,8.33
2015-05-04,31.2,25.9,27.5,82.4,4.341,4.17
2015-05-05,33.4,24.9,28.4,79.2,2.605,4.17
2015-05-06,33.5,26.6,28.8,80.1,2.605,4.17
2015-05-07,33,27.2,29.3,79.4,0.174,4.17
2015-05-08,31.9,27.5,29,79.6,0,0
2015-05-09,32.9,26.7,29.8,72,0,0
2015-05-10,33.2,28.4,30,75,0,0
2015-05-11,33.5,27.6,30.4,73,0,0
2015-05-12,32.8,27.7,29.7,75.1,2.605,4.17
2015-05-13,32.9,26.7,29.4,77.6,0,0
2015-05-14,34.5,26.8,29.4,76.3,14.759,4.17
2015-05-15,30.3,25.3,27.3,86.4,7.64,8.33
2015-05-16,30.8,26.5,28.4,81.1,0,0
2015-05-17,32.3,26.6,29.1,78.4,0,0
2015-05-18,31.6,26.1,28.4,82.5,1.736,8.33
2015-05-19,33.5,26.8,29.6,77.5,0,0
2015-05-20,32,27.2,29,80.2,0,0
2015-05-21,32.6,26.6,29.3,79.8,0,0
2015-05-22,31.3,28.2,29.2,78,0,0
2015-05-23,28.9,25.6,27.3,84.3,7.689,16.67
2015-05-24,31.9,25.9,28.8,78.3,0,0
2015-05-25,32,26.6,28.9,79.6,0,0
2015-05-26,33.1,26,28.7,78.7,0,0
2015-05-27,32,25.6,28.5,80,1.736,12.5
2015-05-28,32.2,26.6,29.3,77.5,0,0
2015-05-29,32.9,28.3,30.3,70.6,0,0
2015-05-30,33.6,28.4,30.2,69.7,0,0
2015-05-31,33.2,27.4,29.9,71.1,0,0
2015-06-01,34.4,26.5,29.6,73.6,0,0
2015-06-02,34.8,27.5,29.9,70.7,1.736,4.17
2015-06-03,33.5,25.7,29.4,73.6,0.339,4.17
2015-06-04,33,28.4,29.9,72.9,1.736,4.17
2015-06-05,34.4,26.6,29.6,73.5,0,0
2015-06-06,32.2,26.1,28.3,82.7,11.286,4.17
2015-06-07,31.2,26.5,28.1,83.3,35.596,12.5
2015-06-08,31.2,26.7,28.8,78.5,0,0
2015-06-09,31,26.6,28.7,76.4,0,0
2015-06-10,33.7,26.7,29.5,73.3,0,0
2015-06-11,32.7,27.3,28.7,77.9,2.605,4.17
2015-06-12,30,25.7,27,86.1,15.28,16.67
2015-06-13,32,25.9,28.5,77.5,0,0
2015-06-14,28.4,24.9,27,84,11.46,12.5
2015-06-15,31.1,25.7,28.1,81.2,3.473,4.17
2015-06-16,29.9,24.7,27.5,80.5,0,0
2015-06-17,30.6,26.7,28.3,78.7,0.347,4.17
2015-06-18,32.9,27.3,29.7,72.6,0,0
2015-06-19,31.9,27.6,29.7,73.6,0,0
2015-06-20,32.9,27.4,30.1,70.8,0,0
2015-06-21,33.2,28.6,30.3,72.6,0,0
2015-06-22,33.3,27.6,30.4,71.3,0,0
2015-06-23,33.2,28.5,30.4,70.9,0,0
2015-06-24,33.2,28.5,30.3,71,0,0
2015-06-25,33.2,28.4,30.2,70.7,0,0
2015-06-26,33.1,27.6,29.9,69.6,0,0
2015-06-27,33.3,27.6,30.2,69.1,0,0
2015-06-28,32.5,27.6,29.8,74.2,11.286,4.17
2015-06-29,33.5,26.6,30.1,70.9,0,0
2015-06-30,33.3,27.6,30.1,72.3,0,0
2015-07-01,30.6,25.8,28.9,74.7,5.209,4.17
2015-07-02,32.2,26.6,29.4,75.5,0,0
2015-07-03,31.9,27.6,29.6,73.5,0.347,4.17
2015-07-04,29.3,22.9,27.7,76.6,19.1,8.33
2015-07-05,32.5,27.2,29.6,70.7,0,0
2015-07-06,32.3,27.6,29.7,71,0,0
2015-07-07,31.6,27.6,29.6,72.8,1.736,4.17
2015-07-08,31.9,24.9,28.8,77.8,17.364,4.17
2015-07-09,32.9,25.7,29.6,75.9,0,0
2015-07-10,31.5,25.9,29.2,76.2,9.55,4.17
2015-07-11,33.1,27.7,29.7,74.4,0.521,4.17
2015-07-12,32.6,27.6,29.6,75.6,0,0
2015-07-13,31.3,27.6,29.6,75.7,0,0
2015-07-14,31.6,24,28.8,76.3,40.11,8.33
2015-07-15,33,27.5,29.5,75.9,0,0
2015-07-16,32.2,27.6,29.6,77.7,1.736,4.17
2015-07-17,32.4,27.6,29.5,77.7,0,0
2015-07-18,32.9,27.4,29.9,74.8,0,0
2015-07-19,32.3,28.4,29.6,75.4,0.174,4.17
2015-07-20,32.9,27.6,29.7,74.8,0,0
2015-07-21,32.7,27.6,29.6,74.4,0.347,4.17
2015-07-22,33.5,27.4,30,69.2,0,0
2015-07-23,31.8,27.6,29.6,71.1,0,0
2015-07-24,33.5,27.4,29.5,72.1,0,0
2015-07-25,33.2,26.4,29.7,71.2,0,0
2015-07-26,31.2,26.2,28.5,74.3,3.3,8.33
2015-07-27,32.1,27.3,29.1,69.7,0,0
2015-07-28,32.1,27.3,28.9,71.8,0,0
2015-07-29,32.8,27.3,29.6,69.3,0,0
2015-07-30,32.9,27.3,29.4,70.7,0,0
2015-07-31,32.3,25.7,27.8,79.7,1.736,12.5
2015-08-01,30.7,24,27.1,79.7,1.215,8.33
2015-08-02,33.1,25.7,29.1,73.1,0,0
2015-08-03,28.5,23,26.5,82.5,22.573,12.5
2015-08-04,30.5,24,27.4,78.9,5.209,8.33
2015-08-05,31.2,26.6,28.8,75.6,0,0
2015-08-06,30,25.7,27.5,81.8,1.389,8.33
2015-08-07,30,25.6,27.2,86.3,18.232,8.33
2015-08-08,31,24.9,28.1,80.9,24.309,4.17
2015-08-09,31.4,23,27.9,79.9,12.676,8.33
2015-08-10,32,27.4,29.4,75.1,0.868,4.17
2015-08-11,31.9,27.6,28.9,78.4,0,0
2015-08-12,27.9,24.1,26.6,88.2,49.737,20.83
2015-08-13,32.2,25.8,28.4,80.7,0,0
2015-08-14,32.5,26.6,29.5,75.2,0.339,4.17
2015-08-15,32.9,27.5,29.5,74.6,0,0
2015-08-16,32,27.6,29.1,75.4,0,0
2015-08-17,31.2,26.7,29,74.6,0,0
2015-08-18,33.2,26.7,29.6,67.8,0,0
2015-08-19,32.8,26.6,29.4,69.7,0,0
2015-08-20,33.1,26.7,29.7,72,0,0
2015-08-21,32.3,27.4,28.9,75.9,0,0
2015-08-22,32.2,27.5,29.3,76,0,0
2015-08-23,31.2,27.6,29.1,73.4,0,0
2015-08-24,31.5,27.5,29.2,70.9,0,0
2015-08-25,30.9,26.9,28.3,79.5,19.1,8.33
2015-08-26,31.9,27.5,29,75.2,0,0
2015-08-27,32.5,25.6,29.1,74.6,0,0
2015-08-28,32.8,26.7,29.4,73.7,0,0
2015-08-29,33.3,27.7,29.9,72,0.102,4.17
2015-08-30,33.2,27.5,29.5,72.9,0.868,4.17
2015-08-31,32.6,27.4,29.5,68.9,0,0
2015-09-01,32.3,27.4,29.6,69.6,0,0
2015-09-02,33,26.7,29.5,69.7,0,0
2015-09-03,32,27.6,29.6,72.2,0,0
2015-09-04,31.8,27.6,29.3,74.7,0.374,8.33
2015-09-05,32.2,27.3,29.4,75.8,0,0
2015-09-06,33.5,26.6,29.6,71.8,0,0
2015-09-07,32.6,26.7,29.3,70.7,0,0
2015-09-08,32.6,26.6,29.5,69.7,0,0
2015-09-09,30.9,25.1,27.6,77.2,15.627,8.33
2015-09-10,30.9,24.7,28,76.1,0,0
2015-09-11,32.9,26.4,29.2,68.5,0,0
2015-09-12,31.9,26.6,29,70.8,0,0
2015-09-13,32.3,26.7,29.4,72.5,0,0
2015-09-14,31.9,27.6,29.1,74.1,0,0
2015-09-15,29.6,25.3,27,83.5,16.496,8.33
2015-09-16,30,26,27.5,83.9,14.759,8.33
2015-09-17,32,27.3,29.3,71.1,0,0
2015-09-18,31.6,27.4,29.3,75.7,0,0
2015-09-19,33.5,26.7,29.7,75.7,0,0
2015-09-20,32.9,26.7,29.6,75.7,0,0
2015-09-21,31.9,27.5,28.8,78.1,0.174,4.17
2015-09-22,32.2,27.3,29,75.4,4.341,4.17
2015-09-23,32.9,26.7,29.5,71.4,0,0
2015-09-24,32.9,26.5,29.2,74,0,0
2015-09-25,32.8,26.6,29.3,70.3,0,0
2015-09-26,32,26.6,29.2,70,0,0
2015-09-27,32.4,26.6,29.1,75.6,0,0
2015-09-28,32.5,24.7,28,79.8,2.083,8.33
2015-09-29,31.9,24.9,28.3,80.1,0,0
2015-09-30,32.5,25.8,28.7,77.4,1.042,8.33
2015-10-01,32.9,26.6,29.1,77,0,0
2015-10-02,32.8,24,28,78.2,22.378,12.5
2015-10-03,31,26.5,28.7,79.8,0,0
2015-10-04,32.6,26.6,29.3,73.2,0,0
2015-10-05,30.6,27.4,28.7,80.3,0.174,4.17
2015-10-06,32.5,26.5,28.2,81.7,16.495,8.33
2015-10-07,32.5,25,28.4,79,0.521,4.17
2015-10-08,33.2,25.7,28.7,75.8,0,0
2015-10-09,33,25.6,29.3,71.7,0,0
2015-10-10,32.9,26.6,29.5,72.1,0,0
2015-10-11,34,26.7,29.7,69.7,0,0
2015-10-12,34.4,26.7,29.7,70,0,0
2015-10-13,33.5,26.6,29.4,73.3,0,0
2015-10-14,32.5,26.6,29.3,74.5,6.946,8.33
2015-10-15,33.9,27,29.8,71.7,2.505,4.17
2015-10-16,32.9,26.6,29.4,70.3,0,0
2015-10-17,33.2,26.6,29.8,69.3,0,0
2015-10-18,32.8,27.4,29.8,72.9,0,0
2015-10-19,33.3,27.6,29.8,71.5,0,0
2015-10-20,33.5,26.6,29.6,68.3,0,0
2015-10-21,32.8,26.6,29.6,68.5,0,0
2015-10-22,32.9,27.4,29.8,70.1,0,0
2015-10-23,33.8,27.6,30,72.5,0,0
2015-10-24,32,27.3,29.4,78.6,7.771,8.33
2015-10-25,31.8,26.6,29,80.8,2.636,4.17
2015-10-26,33.9,26.7,29.4,74.6,0.026,4.17
2015-10-27,33.2,26.7,29.5,73.6,4.35,4.17
2015-10-28,31,23,27.2,80.4,22.681,12.5
2015-10-29,33.5,24.9,29.1,72.7,0.026,4.17
2015-10-30,32.5,25.9,28.1,78.2,7.762,12.5
2015-10-31,31,25.9,27.9,79.5,0.111,8.33
2015-11-01,32.9,25.6,28.2,76.2,2.252,12.5
2015-11-02,32.9,26.5,28.1,78.6,0.833,8.33
2015-11-03,32.8,25.7,28.8,75,3.009,8.33
2015-11-04,32,25.7,28.4,78.7,0.022,4.17
2015-11-05,33.2,25.7,29,74.9,0,0
2015-11-06,32.4,26.6,28.9,77.6,0,0
2015-11-07,32.7,25.1,27.9,80,6.192,12.5
2015-11-08,30.5,25.7,27.8,81.3,1.582,4.17
2015-11-09,31.8,25.7,28.3,78.8,0.868,4.17
2015-11-10,32.8,25.9,28.8,76.8,0.132,4.17
2015-11-11,31.9,25.7,27.4,81.6,8.832,4.17
2015-11-12,32.4,25.7,28.4,78.5,0.264,4.17
2015-11-13,32.5,25.7,27.8,84.3,0,0
2015-11-14,33.6,25.7,29.2,75.9,0,0
2015-11-15,30.9,26.7,28.3,80.7,0.844,8.33
2015-11-16,29,25.9,26.8,86.4,11.407,16.67
2015-11-17,30.9,24,27.2,83.1,1.442,4.17
2015-11-18,32.6,25.7,28.9,75.5,0,0
2015-11-19,32.5,26.9,29.3,75.2,0.317,8.33
2015-11-20,31.7,25.7,28.2,78.8,0.305,8.33
2015-11-21,32.4,25.9,27.9,81.8,0,0
2015-11-22,32.9,25.7,28.7,78.1,0.791,4.17
2015-11-23,34.2,26.5,29.3,74.8,5.8,4.17
2015-11-24,30,25,27.1,86.5,21.412,12.5
2015-11-25,32.6,25.4,27.4,83.8,3.617,8.33
2015-11-26,31.5,25,27.2,82.8,0.94,12.5
2015-11-27,32,24.9,28,78.4,0.479,8.33
2015-11-28,34,25.9,29,76.5,0.022,4.17
2015-11-29,33.7,25,29,77.4,3.779,20.83
2015-11-30,32.7,25.9,28,82.6,22.695,12.5
2015-12-01,32.2,24.5,27.2,86,26.1,8.33
2015-12-02,32.3,24.9,27.7,84.1,0.438,8.33
2015-12-03,33.5,25.7,28.9,78.5,0,0
2015-12-04,32.8,26.6,28.7,79.7,0,0
2015-12-05,33.2,25.2,28.1,83.9,5.209,8.33
2015-12-06,31.9,25.5,27.5,87.5,3.473,4.17
2015-12-07,32.6,25.9,28.9,77.3,0,0
2015-12-08,32.4,26.5,28.6,80.6,19.1,12.5
2015-12-09,32.7,25,28.4,81.4,1.928,8.33
2015-12-10,33.2,25.1,28.1,83.2,39.647,12.5
2015-12-11,30.9,25.1,27.6,87.4,9.203,8.33
2015-12-12,31.7,25.6,27.3,87.2,31.081,16.67
2015-12-13,28.9,24.9,26.2,90.7,14.262,25
2015-12-14,31.9,24,27.5,80.9,0.602,4.17
2015-12-15,29.9,25.7,27.8,80.8,0,0
2015-12-16,30.9,26.7,28.2,76.1,0.227,8.33
2015-12-17,30.6,26.6,28.1,76.7,0.048,8.33
2015-12-18,30.9,26.7,28,77.2,8.479,8.33
2015-12-19,33.5,25.7,29,70.8,0,0
2015-12-20,33.6,25.7,29,70,0,0
2015-12-21,33.8,26.7,29.3,70.6,0,0
2015-12-22,34.2,26.5,29.7,71.3,4.341,4.17
2015-12-23,33,24.6,28.3,80.3,21.705,8.33
2015-12-24,29.6,24.7,26.5,89,35.206,12.5
2015-12-25,31.9,24.9,28.1,81.2,2.373,4.17
2015-12-26,32,26.5,28.7,75.2,0,0
2015-12-27,31.9,25.7,28.7,77,0,0
2015-12-28,33.1,25.9,28.8,79.3,0,0
2015-12-29,29.2,24.9,26.8,87.5,38.34,25
2015-12-30,32.5,25,28.4,76.5,1.877,12.5
2015-12-31,30.3,25,26.9,85.9,18.683,29.17
2016-01-01,29.9,25,27.6,84.9,5.549,25
2016-01-02,28,24,26.1,89.2,34.735,20.83
2016-01-03,27,24.8,26,90.5,33.798,20.83
2016-01-04,32.1,24.9,28.1,82.9,1.318,4.17
2016-01-05,32.6,26.6,29.1,77.8,0,0
2016-01-06,32.5,26.7,28.9,79.5,0,0
2016-01-07,32.9,26.7,29,76.1,0,0
2016-01-08,32.6,25.9,28.9,76.4,0.026,4.17
2016-01-09,32.9,25.9,29,76.7,1.616,8.33
2016-01-10,33.3,26.7,29.4,75,0,0
2016-01-11,33.1,26.9,29.1,77.5,0,0
2016-01-12,33.5,26.9,29.4,75,0.659,4.17
2016-01-13,33.4,26.7,29.3,75.6,0.395,4.17
2016-01-14,32.8,26.7,29.1,77.9,0.438,8.33
2016-01-15,32.4,26.7,28.4,81.7,6.229,12.5
2016-01-16,32.6,26.3,28.2,83.5,12.659,8.33
2016-01-17,31.6,25.5,27.6,86.9,29.572,12.5
2016-01-18,33.7,26.2,29.1,79.2,2.605,4.17
2016-01-19,31.7,26.7,28.7,79.3,1.831,8.33
2016-01-20,31.6,26.9,28.6,79,0.695,8.33
2016-01-21,31.6,26.9,28.6,77.4,0.517,12.5
2016-01-22,31.6,26.7,28.7,79.9,0.132,4.17
2016-01-23,32.9,26.7,28.8,78,0,0
2016-01-24,32.9,26.7,29.1,76,0,0
2016-01-25,31.5,26.7,28.2,78.3,1.736,4.17
2016-01-26,30,26,28,81,5.217,20.83
2016-01-27,33.5,26.6,29.1,77.7,0.868,4.17
2016-01-28,34.1,26.7,29.2,77.2,0.026,4.17
