datetime,dengue_cases,tempmax,tempmin,temp,humidity,precip,precipcover,number_of_searches,total_population
2012-01-01,74,31.9,25.8,27.6,84.8,0.521,4.17,9,5312437.0
2012-01-08,64,30.714285714285715,25.02857142857143,27.314285714285713,81.32857142857142,3.3857142857142857,4.167142857142857,9,5312437.0
2012-01-15,60,30.085714285714285,24.185714285714287,26.857142857142858,82.95714285714287,3.2982857142857145,7.738571428571428,9,5312437.0
2012-01-22,50,31.714285714285715,24.928571428571427,27.32857142857143,84.64285714285714,3.414142857142857,4.167142857142857,9,5312437.0
2012-01-29,84,30.842857142857145,24.52857142857143,27.085714285714285,79.82857142857142,1.1394285714285712,2.9771428571428573,9,5312437.0
2012-02-05,87,30.2,24.3,26.785714285714285,84.95714285714287,7.081142857142857,4.1657142857142855,10,5312437.0
2012-02-12,65,32.25714285714286,24.87142857142857,27.857142857142858,78.02857142857144,0.0,0.0,10,5312437.0
2012-02-19,50,31.3,24.657142857142855,27.014285714285712,84.17142857142858,4.7377142857142855,3.5728571428571425,10,5312437.0
2012-02-26,55,32.2,25.599999999999998,28.114285714285717,81.0,0.26857142857142857,1.7871428571428571,10,5312437.0
2012-03-04,45,31.7,25.414285714285715,27.74285714285714,82.48571428571428,3.4887142857142863,6.547142857142857,11,5312437.0
2012-03-11,64,30.62857142857143,24.714285714285715,27.414285714285715,82.91428571428571,5.577142857142857,7.738571428571428,11,5312437.0
2012-03-18,72,30.699999999999996,24.657142857142855,26.97142857142857,83.72857142857143,10.376142857142858,6.547142857142857,11,5312437.0
2012-03-25,48,32.114285714285714,25.17142857142857,27.885714285714283,83.21428571428571,0.8681428571428571,2.9771428571428573,11,5312437.0
2012-04-01,52,31.885714285714283,24.857142857142858,27.585714285714285,82.27142857142857,11.896714285714285,4.167142857142857,10,5312437.0
2012-04-08,81,31.614285714285717,24.37142857142857,27.514285714285712,82.2,3.869428571428571,3.5714285714285716,10,5312437.0
2012-04-15,77,31.37142857142857,25.071428571428573,27.571428571428573,84.8,19.149714285714285,5.951428571428571,10,5312437.0
2012-04-22,64,31.54285714285714,25.47142857142857,28.099999999999998,82.27142857142857,5.753571428571428,5.951428571428571,10,5312437.0
2012-04-29,86,32.67142857142857,25.771428571428572,28.87142857142857,78.88571428571429,0.7062857142857144,3.5728571428571425,10,5312437.0
2012-05-06,96,31.942857142857147,25.0,28.142857142857142,82.64285714285714,14.94542857142857,5.952857142857143,11,5312437.0
2012-05-13,80,32.42857142857143,24.585714285714285,28.25714285714286,80.54285714285713,6.7628571428571425,5.951428571428571,11,5312437.0
2012-05-20,80,32.48571428571428,25.842857142857145,29.085714285714285,78.61428571428571,6.461714285714286,2.9757142857142855,11,5312437.0
2012-05-27,81,31.585714285714285,25.685714285714287,28.62857142857143,79.51428571428572,5.040142857142857,3.5714285714285716,11,5312437.0
